12.126444638237551,3.974438048539673,12.129977320106665,3.003323435223759
12.129977320106665,3.003323435223759,21.834710948687096,3.0041027315801205
21.834710948687096,3.0041027315801205,21.834642643904896,10.417717762777585
21.834642643904896,10.417717762777585,17.98361389208071,10.425407609236794
17.98361389208071,10.425407609236794,17.98399749033655,10.671927918483393
17.98399749033655,10.671927918483393,21.83454904085193,10.706115454594348
21.83454904085193,10.706115454594348,21.834294566395158,17.607697921870642
21.834294566395158,17.607697921870642,12.127746320784405,17.61272628644837
12.127746320784405,17.61272628644837,12.125108426629199,15.544399141390333
12.125108426629199,15.544399141390333,11.87699088563322,15.544837438163707
11.87699088563322,15.544837438163707,11.875108394605764,17.61260303185029
11.875108394605764,17.61260303185029,2.09691011001099,17.609381995184744
2.09691011001099,17.609381995184744,2.103670746919011,10.673044193446653
2.103670746919011,10.673044193446653,5.96923171697085,10.672724031276786
5.96923171697085,10.672724031276786,5.966786435678428,10.42234018640442
5.966786435678428,10.42234018640442,2.096925180887771,10.414969371068658
2.096925180887771,10.414969371068658,2.0966153654272217,3.008413841326619
2.0966153654272217,3.008413841326619,9.866284649294707,3.005948020022565
9.866284649294707,3.005948020022565,9.866528468608772,8.124254110437295
9.866284649294707,3.005948020022565,12.129977320106665,3.003323435223759
12.106587933678592,5.199896076126443,12.109711085845696,10.422463835129726
12.109711085845696,10.422463835129726,16.02394454743353,10.429035584638804
16.02394454743353,10.429035584638804,16.016671045997683,10.673143090323034
16.016671045997683,10.673143090323034,12.1084892735049,10.673327603437688
12.1084892735049,10.673327603437688,12.105234878310558,13.785569367335894
12.105234878310558,13.785569367335894,11.858345993068228,13.78568516989854
11.858345993068228,13.78568516989854,11.850505273631875,10.672878198395754
11.850505273631875,10.672878198395754,7.945459237904021,10.673135859861707
7.945459237904021,10.673135859861707,7.944293711476436,10.42230979825524
7.944293711476436,10.42230979825524,9.860775722421128,10.422541568564464
9.860775722421128,10.422541568564464,9.87319059346258,9.353775765684972
9.860775722421128,10.422541568564464,12.109711085845696,10.422463835129726
